message_id,subject,player_id_0,player_id_1,player_id_2,player_id_3,player_id_4,team_id_0,team_id_1,team_id_2,team_id_3,team_id_4,league_id_0,league_id_1,importance,message_type,hype,sender_type,sender_id,recipient_id,trade_id,date,deleted,notify,ongoing_story_id,text_is_modified
179,"Weekly Team Power Rankings",0,0,0,0,0,288,0,0,0,0,107,0,3,0,2,5,0,0,0,"2034-4-3",0,1,-1,0
180,"Weekly Team Power Rankings",0,0,0,0,0,345,0,0,0,0,108,0,3,0,2,5,0,0,0,"2034-4-3",0,1,-1,0
181,"BNN Stats: Active Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2034-4-3",0,1,-1,0
182,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2034-4-3",0,1,-1,0
183,"BNN Stats: Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2034-4-3",0,1,-1,0
184,"BNN Stats: Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2034-4-3",0,1,-1,0
185,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2034-4-3",0,1,-1,0
186,"Super Swinger -- Coronado Slams 5 Hits",25537,0,0,0,0,296,292,0,0,0,107,0,3,4,2,5,296,0,0,"2034-4-3",0,1,-1,0
187,"Atkins Slaps 5 Hits",28096,0,0,0,0,317,306,0,0,0,107,0,3,4,2,5,317,0,0,"2034-4-3",0,1,-1,0
188,"5-Hit Barrage by Andre",11691,0,0,0,0,217,208,0,0,0,106,0,3,4,2,5,217,0,0,"2034-4-3",0,1,-1,0
189,"Grand Rapids's Andy McGaughey Suffers Setback",12938,0,0,0,0,30,0,0,0,0,100,0,3,8,1,5,30,0,0,"2034-4-4",0,1,-1,0
190,"Fields Has Season End",26578,0,0,0,0,242,0,0,0,0,106,0,3,8,1,5,242,0,-5,"2034-4-4",0,1,-1,0
191,"Season-Ending Injury for Hardy",27641,0,0,0,0,195,0,0,0,0,106,0,3,8,1,5,195,0,-5,"2034-4-4",0,1,-1,0
192,"No Comeback This Season for Chauncey",28326,0,0,0,0,290,0,0,0,0,107,0,3,8,1,5,290,0,-5,"2034-4-4",0,1,-1,0
193,"20 Games in a Row for Hopkins",11289,0,0,0,0,222,204,0,0,0,106,0,3,4,2,5,222,0,0,"2034-4-4",0,1,-1,0
194,"Sully 5-for-6 for Fontana HS",27531,0,0,0,0,221,220,0,0,0,106,0,3,4,2,5,221,0,0,"2034-4-4",0,1,-1,0
195,"Lundstedt Smacks 5 Hits for Green Dragons",28142,0,0,0,0,290,305,0,0,0,107,0,3,4,2,5,290,0,0,"2034-4-4",0,1,-1,0
196,"Omaha Wins RP Brennan Sweepstakes",11730,0,0,0,0,10,0,0,0,0,100,0,3,2,2,5,0,0,0,"2034-4-5",0,1,-1,0
197,"No Comeback This Season for Kennedy",12701,0,0,0,0,254,0,0,0,0,106,0,3,8,1,5,254,0,-5,"2034-4-5",0,1,-1,0
198,"Injury Derails Season for Furey",27424,0,0,0,0,305,0,0,0,0,107,0,3,8,1,5,305,0,-5,"2034-4-5",0,1,-1,0
199,"Season Over for Gelsomino",28472,0,0,0,0,228,0,0,0,0,106,0,3,8,1,5,228,0,-5,"2034-4-5",0,1,-1,0
200,"Swordfish End Hopkins's Streak",11289,0,0,0,0,222,204,0,0,0,106,0,3,4,3,5,222,0,0,"2034-4-5",0,1,-1,0
201,"Washington's 20-Game Hitting Streak Ends",25520,0,0,0,0,291,314,0,0,0,107,0,3,4,3,5,291,0,0,"2034-4-5",0,1,-1,0
202,"Chae-ku Kwon of Omaha Injured, DTD ",20422,0,0,0,0,10,0,0,0,0,100,0,3,8,1,5,10,0,-5,"2034-4-5",0,1,-1,0
203,"Murillo Brilliant, Fans 17",19311,0,0,0,0,5,2,0,0,0,100,0,3,4,2,5,5,0,0,"2034-4-5",0,1,-1,0
204,"St. Louis HS No Match for Cassano",28476,0,0,0,0,256,226,0,0,0,106,0,3,4,2,5,256,0,0,"2034-4-5",0,1,-1,0
205,"Trouble in San Francisco, Castillo Suffers Setback",15116,0,0,0,0,5,0,0,0,0,100,0,3,8,1,5,5,0,0,"2034-4-6",0,1,-1,0
206,"Season Over for Chuko",24576,0,0,0,0,345,0,0,0,0,108,0,3,8,1,5,345,0,-5,"2034-4-6",0,1,-1,0
207,"Scout Lillie Evaluates Houston Before 4-Game Series",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236,1,0,"2034-4-6",0,1,-1,0
208,"FAAA News: Opening Day",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,3,101,-1,0,"2034-4-7",0,1,-1,0
209,"Early Season End for Luckett",4594,0,0,0,0,268,0,0,0,0,107,0,3,8,1,5,268,0,-5,"2034-4-7",0,1,-1,0
210,"Injury Brings Season to End for Reavis",23240,0,0,0,0,345,0,0,0,0,108,0,3,8,1,5,345,0,-5,"2034-4-7",0,1,-1,0
211,"Injury Shuts Down Flores for Season",28291,0,0,0,0,270,0,0,0,0,107,0,3,8,1,5,270,0,-5,"2034-4-7",0,1,-1,0
212,"Johnson Gets 5 Hits ",11693,0,0,0,0,195,222,0,0,0,106,0,3,4,2,5,195,0,0,"2034-4-7",0,1,-1,0
213,"5-Hit Blitz by Shellhorn",26396,0,0,0,0,301,299,0,0,0,107,0,3,4,2,5,301,0,0,"2034-4-7",0,1,-1,0
214,"Beckford on Fire, 5-for-5 Against Escondido HS",27621,0,0,0,0,253,235,0,0,0,106,0,3,4,2,5,253,0,0,"2034-4-7",0,1,-1,0
215,"Carmean Whitewashes Eagles",9850,0,0,0,0,27,24,0,0,0,100,0,3,4,2,5,27,0,0,"2034-4-7",0,1,-1,0
216,"Seattle's Reynolds to Miss 7 Weeks",9829,0,0,0,0,23,0,0,0,0,100,0,3,8,1,5,23,0,-5,"2034-4-7",0,1,-1,0
217,"Jesters Zera Dominates Nuts",27380,0,0,0,0,272,282,0,0,0,107,0,3,4,2,5,272,0,0,"2034-4-7",0,1,-1,0
218,"Season Done for Bobo",26506,0,0,0,0,215,0,0,0,0,106,0,3,8,1,5,215,0,-5,"2034-4-8",0,1,-1,0
219,"Early Season End for Hollaway",28080,0,0,0,0,312,0,0,0,0,107,0,3,8,1,5,312,0,-5,"2034-4-8",0,1,-1,0
220,"Great Stroke: Samson Gets 5 Hits",28484,0,0,0,0,219,210,0,0,0,106,0,3,4,2,5,219,0,0,"2034-4-8",0,1,-1,0
221,"Sturdivant Touches All the Bases, Hits for Cycle",12262,0,0,0,0,219,210,0,0,0,106,0,3,4,2,5,219,0,0,"2034-4-8",0,1,-1,0
222,"Sturdivant Strokes 5 Hits",12262,0,0,0,0,219,210,0,0,0,106,0,3,4,2,5,219,0,0,"2034-4-8",0,1,-1,0
223,"Espinoza Batters Colorado Springs for 5 Hits",23157,0,0,0,0,46,50,0,0,0,101,0,3,4,2,5,46,0,0,"2034-4-8",0,1,-1,0
224,"White Knights D'Attilo Smacks 5 Hits",16989,0,0,0,0,15,1,0,0,0,100,0,3,4,2,5,15,0,0,"2034-4-8",0,1,-1,0
225,"Evans Shackles Chesapeake",14322,0,0,0,0,56,52,0,0,0,101,0,3,4,2,5,56,0,0,"2034-4-8",0,1,-1,0
226,"Season Done for Ross",11974,0,0,0,0,224,0,0,0,0,106,0,3,8,1,5,224,0,-5,"2034-4-9",0,1,-1,0
227,"Walter Has Season End",12730,0,0,0,0,210,0,0,0,0,106,0,3,8,1,5,210,0,-5,"2034-4-9",0,1,-1,0
228,"Sean Murphy Injury Diagnosis",13329,0,0,0,0,13,0,0,0,0,0,0,0,8,0,0,13,1,-5,"2034-4-9",0,1,-1,0
229,"Injury Brings Season to End for Jackson",27428,0,0,0,0,275,0,0,0,0,107,0,3,8,1,5,275,0,-5,"2034-4-9",0,1,-1,0
230,"Pittman Excited to be Joining Badlanders",19115,0,0,0,0,16,0,0,0,0,100,0,3,3,0,5,0,0,0,"2034-4-9",0,1,-1,0
231,"Hits Galore: McCormack Drills 5 Hits",27610,0,0,0,0,244,246,0,0,0,106,0,3,4,2,5,244,0,0,"2034-4-9",0,1,-1,0
232,"Miami Bats Silenced by Guzman",7898,0,0,0,0,30,16,0,0,0,100,0,3,4,2,5,30,0,0,"2034-4-9",0,1,-1,0
233,"Fox Tosses Shutout Against Swamp Foxes",9898,0,0,0,0,239,242,0,0,0,106,0,3,4,2,5,239,0,0,"2034-4-9",0,1,-1,0
234,"Fishwick Tags Potros for 5 Hits",27228,0,0,0,0,320,299,0,0,0,107,0,3,4,2,5,320,0,0,"2034-4-9",0,1,-1,0
235,"5-Hit Blitz by St. Paul HS's Briones",6676,0,0,0,0,282,285,0,0,0,107,0,3,4,2,5,282,0,0,"2034-4-9",0,1,-1,0
236,"Star of the Week Picked in SL1",8114,0,0,0,0,13,0,0,0,0,100,0,3,7,1,5,13,0,0,"2034-4-10",0,1,-1,0
237,"SL2 Player of the Week Selected",17700,0,0,0,0,21,0,0,0,0,100,0,3,7,1,5,21,0,0,"2034-4-10",0,1,-1,0
238,"Red-Hot Fritz SL1 Player of the Week",12769,0,0,0,0,195,0,0,0,0,106,0,3,7,1,5,195,0,0,"2034-4-10",0,1,-1,0
239,"SL2's Top Player Named",28512,0,0,0,0,247,0,0,0,0,106,0,3,7,1,5,247,0,0,"2034-4-10",0,1,-1,0
240,"Thieves Hibberd SL1 Hitter of the Week",6252,0,0,0,0,288,0,0,0,0,107,0,3,7,1,5,288,0,0,"2034-4-10",0,1,-1,0
241,"SL2 Awards Best Batter Prize to Coronado",25537,0,0,0,0,296,0,0,0,0,107,0,3,7,1,5,296,0,0,"2034-4-10",0,1,-1,0
242,"Fresno College Third Baseman Nets SL1 Award",26661,0,0,0,0,332,0,0,0,0,108,0,3,7,1,5,332,0,0,"2034-4-10",0,1,-1,0
243,"Conference 2 Picks Top Performer",28168,0,0,0,0,337,0,0,0,0,108,0,3,7,1,5,337,0,0,"2034-4-10",0,1,-1,0
244,"Weekly Team Power Rankings",0,0,0,0,0,5,0,0,0,0,100,0,3,0,2,5,0,0,0,"2034-4-10",0,1,-1,0
245,"Weekly Team Power Rankings",0,0,0,0,0,41,0,0,0,0,101,0,3,0,2,5,0,0,0,"2034-4-10",0,1,-1,0
246,"Weekly Team Power Rankings",0,0,0,0,0,221,0,0,0,0,106,0,3,0,2,5,0,0,0,"2034-4-10",0,1,-1,0
247,"Weekly Team Power Rankings",0,0,0,0,0,288,0,0,0,0,107,0,3,0,2,5,0,0,0,"2034-4-10",0,1,-1,0
248,"Weekly Team Power Rankings",0,0,0,0,0,345,0,0,0,0,108,0,3,0,2,5,0,0,0,"2034-4-10",0,1,-1,0
249,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2034-4-10",0,1,-1,0
250,"BNN Stats: Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2034-4-10",0,1,-1,0
251,"BNN Stats: Does Age Matter?",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2034-4-10",0,1,-1,0
252,"BNN Stats: Does Age Matter?",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2034-4-10",0,1,-1,0
253,"BNN Stats: Batting Leaders",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2034-4-10",0,1,-1,0
254,"BNN Stats: Size Matters",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,5,0,0,0,"2034-4-10",0,1,-1,0
255,"Arlington HS Whitewashed by Flores",8222,0,0,0,0,251,230,0,0,0,106,0,3,4,2,5,251,0,0,"2034-4-10",0,1,-1,0
256,"Fernandez Takes Charge, Blanks Grand Rapids",15042,0,0,0,0,24,30,0,0,0,100,0,3,4,2,5,24,0,0,"2034-4-10",0,1,-1,0
257,"Keith Campbell Out for 4-5 Weeks",17008,0,0,0,0,7,0,0,0,0,100,0,3,8,1,5,7,0,-5,"2034-4-10",0,1,-1,0
258,"David Bruce of San Diego Injured, DTD ",18794,0,0,0,0,8,0,0,0,0,100,0,3,8,1,5,8,0,-5,"2034-4-10",0,1,-1,0
259,"FAA News: Opening Day",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,3,102,-1,0,"2034-4-11",0,1,-1,0
260,"FA News: Opening Day",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,3,103,-1,0,"2034-4-11",0,1,-1,0
261,"FHS1 News: The All-Star Game Voting Begins",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,3,106,-1,0,"2034-4-11",0,1,-1,0
262,"FHS2 News: The All-Star Game Voting Begins",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,3,107,-1,0,"2034-4-11",0,1,-1,0
263,"Star RP Signs Extension with Denver",12402,0,0,0,0,9,0,0,0,0,100,0,3,2,2,5,0,0,0,"2034-4-11",0,1,-1,0
264,"Season-Ending Injury for Ford",27697,0,0,0,0,338,0,0,0,0,108,0,3,8,1,5,338,0,-5,"2034-4-11",0,1,-1,0
265,"No Comeback This Season for Hernandez",28043,0,0,0,0,300,0,0,0,0,107,0,3,8,1,5,300,0,-5,"2034-4-11",0,1,-1,0
266,"Scout Lillie Evaluates Memphis Before 3-Game Series",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236,1,0,"2034-4-11",0,1,-1,0
267,"Peri King of the Hill, No-Hits Eagles",18116,0,0,0,0,30,24,0,0,0,100,0,3,4,3,5,30,0,0,"2034-4-11",0,1,-1,0
268,"Rice Blanks New York HS ",7306,0,0,0,0,275,273,0,0,0,107,0,3,4,2,5,275,0,0,"2034-4-11",0,1,-1,0
269,"Reed Hot, Skyliners Cold",17215,0,0,0,0,48,47,0,0,0,101,0,3,4,2,5,48,0,0,"2034-4-11",0,1,-1,0
270,"Marlow Blanks Bakersfield HS ",25671,0,0,0,0,260,287,0,0,0,107,0,3,4,2,5,260,0,0,"2034-4-11",0,1,-1,0
271,"Veteran Sewell Signs 1-Year Deal",9278,0,0,0,0,9,0,0,0,0,100,0,3,2,2,5,0,0,0,"2034-4-12",0,1,-1,0
272,"Season Done for Kaeck",11866,0,0,0,0,221,0,0,0,0,106,0,3,8,1,5,221,0,-5,"2034-4-12",0,1,-1,0
273,"San Jose Inks Star RP to $5,500,000 Deal",14358,0,0,0,0,17,0,0,0,0,100,0,3,2,2,5,0,0,0,"2034-4-12",0,1,-1,0
274,"No Comeback This Season for Rosario",16641,0,0,0,0,17,0,0,0,0,100,0,3,8,1,5,17,0,-5,"2034-4-12",0,1,-1,0
275,"Aguilar Has Season End",24429,0,0,0,0,338,0,0,0,0,108,0,3,8,1,5,338,0,-5,"2034-4-12",0,1,-1,0
276,"Eberth Touches All Bases, Hits for Cycle",15368,0,0,0,0,84,85,0,0,0,102,0,3,4,2,5,84,0,0,"2034-4-12",0,1,-1,0
277,"McGinn Slaps 5 Hits",10745,0,0,0,0,203,194,0,0,0,106,0,3,4,2,5,203,0,0,"2034-4-12",0,1,-1,0
278,"Benoit Slaps 5 Hits",26848,0,0,0,0,328,326,0,0,0,108,0,3,4,2,5,328,0,0,"2034-4-12",0,1,-1,0
279,"Guzman Has Hot Hand, Bangs 5 hits",24201,0,0,0,0,34,54,0,0,0,101,0,3,4,2,5,34,0,0,"2034-4-12",0,1,-1,0
280,"FCOL News: The All-Star Game Voting Begins",0,0,0,0,0,0,0,0,0,0,108,0,3,0,1,3,108,-1,0,"2034-4-13",0,1,-1,0
281,"Young Has Season End",22353,0,0,0,0,100,0,0,0,0,103,0,3,8,1,5,100,0,-5,"2034-4-13",0,1,-1,0
282,"Nashville HS Loses Boles for Season",27585,0,0,0,0,203,0,0,0,0,106,0,3,8,1,5,203,0,-5,"2034-4-13",0,1,-1,0
283,"Corrigan Bashes 5 Base Hits",24950,0,0,0,0,322,323,0,0,0,108,0,3,4,2,5,322,0,0,"2034-4-13",0,1,-1,0
284,"Torres Goes 5-for-5",17102,0,0,0,0,80,79,0,0,0,102,0,3,4,2,5,80,0,0,"2034-4-13",0,1,-1,0
285,"Roseberry Fires Shutout in Islanders Victory",20849,0,0,0,0,42,32,0,0,0,101,0,3,4,2,5,42,0,0,"2034-4-13",0,1,-1,0
286,"Piemonte Slugs 400th Home Run",7485,0,0,0,0,14,11,0,0,0,100,0,3,5,3,5,14,0,0,"2034-4-13",0,1,-1,0
287,"Ortiz 6-for-6 for Dallas HS",8468,0,0,0,0,255,232,0,0,0,106,0,3,4,2,5,255,0,0,"2034-4-13",0,1,-1,0
288,"Thomas Goes 5-for-7 Against Spring Valley",22242,0,0,0,0,99,102,0,0,0,103,0,3,4,2,5,99,0,0,"2034-4-13",0,1,-1,0
289,"bin Shakir Holds Mounties Scoreless",26579,0,0,0,0,244,243,0,0,0,106,0,3,4,2,5,244,0,0,"2034-4-13",0,1,-1,0
290,"Indianapolis HS Loses Mabe for Season",7705,0,0,0,0,280,0,0,0,0,107,0,3,8,1,5,280,0,-5,"2034-4-14",0,1,-1,0
291,"Injury Brings Season to End for LaPenna",10212,0,0,0,0,36,0,0,0,0,101,0,3,8,1,5,36,0,-5,"2034-4-14",0,1,-1,0
292,"Season Done for Bradley",20688,0,0,0,0,85,0,0,0,0,102,0,3,8,1,5,85,0,-5,"2034-4-14",0,1,-1,0
293,"Injury Sidelines Hutchinson Permanently",21656,0,0,0,0,72,0,0,0,0,102,0,3,8,1,5,72,0,-5,"2034-4-14",0,1,-1,0
294,"Season-Ending Injury for Rayburn",23498,0,0,0,0,321,0,0,0,0,108,0,3,8,1,5,321,0,-5,"2034-4-14",0,1,-1,0
295,"Early Season End for Taylor",27493,0,0,0,0,301,0,0,0,0,107,0,3,8,1,5,301,0,-5,"2034-4-14",0,1,-1,0
296,"Injury Derails Season for Odom",27664,0,0,0,0,207,0,0,0,0,106,0,3,8,1,5,207,0,-5,"2034-4-14",0,1,-1,0
297,"Season Ends for Valles",27806,0,0,0,0,339,0,0,0,0,108,0,3,8,1,5,339,0,-5,"2034-4-14",0,1,-1,0
298,"Lillie Reports on Upcoming Opponent: Omaha Rangers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236,1,0,"2034-4-14",0,1,-1,0
299,"Night Hawks End Gonzalez's Streak",21949,0,0,0,0,79,80,0,0,0,102,0,3,4,3,5,79,0,0,"2034-4-14",0,1,-1,0
300,"Woodin Twirls Crusaders to Shutout Win",10981,0,0,0,0,23,29,0,0,0,100,0,3,4,2,5,23,0,0,"2034-4-14",0,1,-1,0
301,"No Comeback This Season for Melton",9748,0,0,0,0,234,0,0,0,0,106,0,3,8,1,5,234,0,-5,"2034-4-15",0,1,-1,0
302,"Injury Brings Season to End for Kowalski",10482,0,0,0,0,207,0,0,0,0,106,0,3,8,1,5,207,0,-5,"2034-4-15",0,1,-1,0
303,"Juan Amaya Injury Diagnosis",17231,0,0,0,0,13,0,0,0,0,0,0,0,8,0,0,13,1,-5,"2034-4-15",0,1,-1,0
304,"Early Season End for Araujo",26214,0,0,0,0,104,0,0,0,0,103,0,3,8,1,5,104,0,-5,"2034-4-15",0,1,-1,0
305,"Season Done for Ferguson",26482,0,0,0,0,218,0,0,0,0,106,0,3,8,1,5,218,0,-5,"2034-4-15",0,1,-1,0
306,"Season-Ending Injury for Hannah",28388,0,0,0,0,316,0,0,0,0,107,0,3,8,1,5,316,0,-5,"2034-4-15",0,1,-1,0
307,"Big Day for Tebo: Swats 5 Hits",27153,0,0,0,0,299,300,0,0,0,107,0,3,4,2,5,299,0,0,"2034-4-15",0,1,-1,0
308,"Big Day for Garduno: Swats 5 Hits",8079,0,0,0,0,251,231,0,0,0,106,0,3,4,2,5,251,0,0,"2034-4-15",0,1,-1,0
309,"Season Ends for Ricketts",16952,0,0,0,0,44,0,0,0,0,101,0,3,8,1,5,44,0,-5,"2034-4-16",0,1,-1,0
310,"Injury Shuts Down Mixon for Season",25831,0,0,0,0,333,0,0,0,0,108,0,3,8,1,5,333,0,-5,"2034-4-16",0,1,-1,0
311,"Moody Injury Update",26163,0,0,0,0,94,0,0,0,0,103,0,3,8,1,5,94,0,-5,"2034-4-16",0,1,-1,0
312,"Razor-Sharp Dills Blanks Austin HS ",27519,0,0,0,0,216,207,0,0,0,106,0,3,4,2,5,216,0,0,"2034-4-16",0,1,-1,0
313,"Turrini Touches All Bases, Hits for Cycle",25203,0,0,0,0,53,56,0,0,0,101,0,3,4,2,5,53,0,0,"2034-4-16",0,1,-1,0
314,"Ocelots Piemonte Named SL1's #1 Player",7485,0,0,0,0,14,0,0,0,0,100,0,3,7,1,5,14,0,0,"2034-4-17",0,1,-1,0
315,"SL2 Trophy Goes to Santiago of Miami",16723,0,0,0,0,16,0,0,0,0,100,0,3,7,1,5,16,0,0,"2034-4-17",0,1,-1,0
316,"Star of the Week Selected in SL1",13952,0,0,0,0,39,0,0,0,0,101,0,3,7,1,5,39,0,0,"2034-4-17",0,1,-1,0
317,"SL2 Names Top Player of the Week",6216,0,0,0,0,49,0,0,0,0,101,0,3,7,1,5,49,0,0,"2034-4-17",0,1,-1,0
318,"SL1 Announces Player of the Week",18230,0,0,0,0,61,0,0,0,0,102,0,3,7,1,5,61,0,0,"2034-4-17",0,1,-1,0
319,"Pilots Sal Rivera Swings Hot Bat, SL2 Winner",23156,0,0,0,0,87,0,0,0,0,102,0,3,7,1,5,87,0,0,"2034-4-17",0,1,-1,0
320,"Mike Willis Captures SL1 Award",22222,0,0,0,0,100,0,0,0,0,103,0,3,7,1,5,100,0,0,"2034-4-17",0,1,-1,0
321,"Player of the Week: Arlington Heights's Alvardo",23071,0,0,0,0,106,0,0,0,0,103,0,3,7,1,5,106,0,0,"2034-4-17",0,1,-1,0
322,"Hopkins Wins SL1 Player of the Week Trophy",11289,0,0,0,0,222,0,0,0,0,106,0,3,7,1,5,222,0,0,"2034-4-17",0,1,-1,0
323,"SL2 Player of the Week Selected",10410,0,0,0,0,255,0,0,0,0,106,0,3,7,1,5,255,0,0,"2034-4-17",0,1,-1,0
324,"SL1's Best Player, Schmidt of Ontario HS",27941,0,0,0,0,272,0,0,0,0,107,0,3,7,1,5,272,0,0,"2034-4-17",0,1,-1,0
325,"Conference 2 Names Blunt Best Batter",26309,0,0,0,0,298,0,0,0,0,107,0,3,7,1,5,298,0,0,"2034-4-17",0,1,-1,0
326,"SL1 Player of the Week Named",24425,0,0,0,0,333,0,0,0,0,108,0,3,7,1,5,333,0,0,"2034-4-17",0,1,-1,0
327,"Estrada Collects Player of the Week Award",27285,0,0,0,0,336,0,0,0,0,108,0,3,7,1,5,336,0,0,"2034-4-17",0,1,-1,0
328,"Season Ends for Cartledge",6747,0,0,0,0,31,0,0,0,0,101,0,3,8,1,5,31,0,-5,"2034-4-17",0,1,-1,0
329,"Leal Has Season End",10584,0,0,0,0,226,0,0,0,0,106,0,3,8,1,5,226,0,-5,"2034-4-17",0,1,-1,0
330,"Syracuse HS Loses Ewton for Season",26714,0,0,0,0,263,0,0,0,0,107,0,3,8,1,5,263,0,-5,"2034-4-17",0,1,-1,0
331,"Season Done for Wells",27231,0,0,0,0,313,0,0,0,0,107,0,3,8,1,5,313,0,-5,"2034-4-17",0,1,-1,0
332,"Weekly Team Power Rankings",0,0,0,0,0,11,0,0,0,0,100,0,3,0,2,5,0,0,0,"2034-4-17",0,1,-1,0
333,"Weekly Team Power Rankings",0,0,0,0,0,37,0,0,0,0,101,0,3,0,2,5,0,0,0,"2034-4-17",0,1,-1,0
334,"Weekly Team Power Rankings",0,0,0,0,0,87,0,0,0,0,102,0,3,0,2,5,0,0,0,"2034-4-17",0,1,-1,0
335,"Weekly Team Power Rankings",0,0,0,0,0,95,0,0,0,0,103,0,3,0,2,5,0,0,0,"2034-4-17",0,1,-1,0
336,"Weekly Team Power Rankings",0,0,0,0,0,219,0,0,0,0,106,0,3,0,2,5,0,0,0,"2034-4-17",0,1,-1,0
337,"Weekly Team Power Rankings",0,0,0,0,0,260,0,0,0,0,107,0,3,0,2,5,0,0,0,"2034-4-17",0,1,-1,0
338,"Weekly Team Power Rankings",0,0,0,0,0,329,0,0,0,0,108,0,3,0,2,5,0,0,0,"2034-4-17",0,1,-1,0
339,"BNN Stats: Batting Leaders",0,0,0,0,0,0,0,0,0,0,100,0,3,0,1,5,0,0,0,"2034-4-17",0,1,-1,0
340,"BNN Stats: Starting Pitching Rookie Leaders",0,0,0,0,0,0,0,0,0,0,101,0,3,0,1,5,0,0,0,"2034-4-17",0,1,-1,0
341,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,102,0,3,0,1,5,0,0,0,"2034-4-17",0,1,-1,0
342,"BNN Stats: Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,103,0,3,0,1,5,0,0,0,"2034-4-17",0,1,-1,0
343,"BNN Stats: Active Career Batting Leaders",0,0,0,0,0,0,0,0,0,0,104,0,3,0,1,5,0,0,0,"2034-4-17",0,1,-1,0
344,"BNN Stats: Single-Season Records",0,0,0,0,0,0,0,0,0,0,105,0,3,0,1,5,0,0,0,"2034-4-17",0,1,-1,0
345,"BNN Stats: Career Pitching Leaders",0,0,0,0,0,0,0,0,0,0,106,0,3,0,1,5,0,0,0,"2034-4-17",0,1,-1,0
346,"BNN Stats: Starting Pitching Split Stats Leaders",0,0,0,0,0,0,0,0,0,0,107,0,3,0,1,5,0,0,0,"2034-4-17",0,1,-1,0
347,"Cortez Pitches Memphis to Shutout Win",25228,0,0,0,0,4,2,0,0,0,100,0,3,4,2,5,4,0,0,"2034-4-17",0,1,-1,0
348,"Acosta Whitewashes Griffons",27517,0,0,0,0,222,208,0,0,0,106,0,3,4,2,5,222,0,0,"2034-4-17",0,1,-1,0
349,"Veteran Tyler Agrees to 1-Year Deal",10327,0,0,0,0,9,0,0,0,0,100,0,3,2,2,5,0,0,0,"2034-4-18",0,1,-1,0
350,"Butler Hears from Medical Staff",18448,0,0,0,0,67,0,0,0,0,102,0,3,8,1,5,67,0,-5,"2034-4-18",0,1,-1,0
351,"Early Season End for Wilson",25149,0,0,0,0,83,0,0,0,0,102,0,3,8,1,5,83,0,-5,"2034-4-18",0,1,-1,0
352,"Season-Ending Injury for Waight",27214,0,0,0,0,301,0,0,0,0,107,0,3,8,1,5,301,0,-5,"2034-4-18",0,1,-1,0
353,"Lillie Reports on Upcoming Opponent: Miami Badlanders",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236,1,0,"2034-4-18",0,1,-1,0
354,"Pennington Shuts Out Sabres, MacArthur Winner",18496,0,0,0,0,59,46,0,0,0,101,0,3,4,2,5,59,0,0,"2034-4-18",0,1,-1,0
355,"Hit Parade: Einspahr Pops 5 Hits",27130,0,0,0,0,318,304,0,0,0,107,0,3,4,2,5,318,0,0,"2034-4-18",0,1,-1,0
356,"Hits Galore: Sullivan Drills 5 Hits",10399,0,0,0,0,217,198,0,0,0,106,0,3,4,2,5,217,0,0,"2034-4-18",0,1,-1,0
357,"Setback For Sabres and Adam Rucker",1353,0,0,0,0,13,0,0,0,0,100,0,3,8,1,5,13,0,0,"2034-4-19",0,1,-1,0
358,"Adam Rucker Suffers Setback",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,"2034-4-19",0,1,-1,0
359,"Season-Ending Injury for Turpin",7362,0,0,0,0,281,0,0,0,0,107,0,3,8,1,5,281,0,-5,"2034-4-19",0,1,-1,0
360,"Injury Shuts Down Duggan for Season",14507,0,0,0,0,22,0,0,0,0,100,0,3,8,1,5,22,0,-5,"2034-4-19",0,1,-1,0
