player_id,team_id,league_id,position,role,uniform_number,playing_level,is_active,is_on_secondary,is_on_dl,is_on_dl60,must_be_active,just_signed,was_on_active,was_on_secondary,was_on_dl,mlb_service_years,secondary_service_years,pro_service_years,mlb_service_days,secondary_service_days,pro_service_days,mlb_service_days_this_year,secondary_service_days_this_year,pro_service_days_this_year,dl_days_this_year,years_protected_from_rule_5,is_on_waivers,designated_for_assignment,irrevocable_waivers,days_on_waivers,days_on_waivers_left,days_on_dfa_left,claimed_team_id,last_day_on_waivers,options_used,option_used_this_year,has_received_arbitration,was_traded,trade_status
4977,109,103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,665,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4980,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2494,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,96,103,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,675,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4984,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2250,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4987,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,123,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5012,92,103,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,496,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5014,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2203,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5016,61,102,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5019,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,156,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5026,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,152,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2507,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,112,103,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,686,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,175,105,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5050,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5055,168,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,156,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,296,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,154,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5086,152,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,170,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2,3059,0,0,186,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5116,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1584,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1333,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5121,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,161,105,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,487,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,332,108,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5154,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,3,13,259,642,2752,0,0,186,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0
5157,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1028,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,321,108,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1445,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5186,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5191,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2293,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,159,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,16,92,363,3097,0,0,129,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
5221,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5227,62,102,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,495,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,156,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,294,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5255,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5263,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,481,692,2515,0,0,186,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
5265,157,105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,118,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,167,105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,158,105,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1376,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5270,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5275,167,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,485,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5293,152,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,484,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5294,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5298,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1399,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5307,144,104,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,481,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5309,151,105,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5329,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1480,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5335,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2389,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,19,100,6,0,0,0,1,1,0,0,0,0,0,0,0,0,3,11,126,516,2314,4,186,186,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
5367,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1206,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,7,8,16,1347,1488,3175,0,0,186,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0
5393,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2457,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,160,105,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,155,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1359,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1128,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,167,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,490,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5465,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2259,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5467,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,265,107,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5521,179,105,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5522,259,107,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5526,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5527,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5528,327,108,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5529,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,173,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5531,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5532,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5534,169,105,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5536,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1392,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5539,337,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5545,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,11,12,14,2060,2064,2714,186,186,186,22,4,0,0,0,0,0,0,0,0,1,0,0,0,0
5546,259,107,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5547,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,341,108,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5553,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,158,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1346,0,0,186,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5556,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5557,259,107,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5562,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5564,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5567,268,107,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5571,335,108,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5576,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,11,126,301,2338,88,130,186,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0
5581,172,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5582,164,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,118,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5588,45,101,5,0,0,0,0,0,0,0,0,0,0,0,0,7,9,13,1236,1548,2450,0,0,83,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
5589,176,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5601,270,107,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,162,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5605,0,0,1,12,0,0,1,1,0,0,0,0,0,0,0,8,9,14,1437,1556,2714,120,120,181,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0
5608,346,108,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5609,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5611,257,107,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5615,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5616,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,2,3,15,379,543,2659,0,0,104,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0
5618,342,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5621,277,107,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5624,171,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5626,65,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,495,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5627,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,223,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5628,157,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5629,158,105,1,11,0,0,0,0,0,0,0,0,0,0,0,9,11,14,1633,1892,2719,186,186,186,10,4,0,0,0,0,0,0,0,0,3,0,0,0,0
5631,162,105,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,118,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5632,257,107,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5634,148,104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5635,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5636,122,104,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,295,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5641,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,10,10,13,1720,1720,2553,186,186,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,268,107,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5644,41,101,7,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,757,957,2544,0,0,186,0,4,0,0,1,120,0,7,0,0,3,0,0,0,0
5646,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5647,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5650,342,108,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5651,281,107,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5652,152,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5654,179,105,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,242,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5655,281,107,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5656,37,101,1,13,0,0,0,0,0,0,0,0,0,0,0,6,7,11,1115,1256,2170,0,0,186,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
5657,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5659,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5660,176,105,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5663,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1229,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5667,165,105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,118,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5669,172,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5671,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5675,277,107,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5676,277,107,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5680,161,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5681,268,107,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5682,273,107,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5691,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5695,154,105,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,118,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5697,326,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5699,166,105,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5701,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5702,325,108,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5703,168,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5704,168,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5706,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5708,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1207,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5711,337,108,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,8,13,1110,1427,2554,42,51,186,10,4,0,0,0,0,0,0,0,0,3,0,0,0,0
5718,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,112,527,2637,0,0,81,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
5721,179,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,307,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5722,160,105,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,118,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5725,333,108,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5727,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5729,171,105,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,119,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5730,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5734,163,105,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,306,0,0,186,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,265,107,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
