date,summary,message_id,team_id_0,player_id_0_0,draft_round_0_0,draft_team_0_0,player_id_0_1,draft_round_0_1,draft_team_0_1,player_id_0_2,draft_round_0_2,draft_team_0_2,player_id_0_3,draft_round_0_3,draft_team_0_3,player_id_0_4,draft_round_0_4,draft_team_0_4,cash_0,team_id_1,player_id_1_0,draft_round_1_0,draft_team_1_0,player_id_1_1,draft_round_1_1,draft_team_1_1,player_id_1_2,draft_round_1_2,draft_team_1_2,player_id_1_3,draft_round_1_3,draft_team_1_3,player_id_1_4,draft_round_1_4,draft_team_1_4,cash_1
"2019-7-11","The <Denver Bucs:team#9> trade 31-year-old reliever <Mike Knouse:player#326> and 20-year-old  minor league left fielder <Juan Diaz:player#7765> to the <Charlotte Mercenaries:team#19> for 31-year-old catcher <Gabe Lopez:player#1229>.",4208,9,326,0,'',7765,0,'',0,0,'',0,0,'',0,0,'',0,19,1229,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2019-7-12","The <Las Vegas Privateers:team#1> trade 27-year-old  minor league reliever <Julio Barrientes:player#2215> and 21-year-old  minor league starting pitcher <Leonardo Perez:player#9523> to the <Columbus Americans:team#21> for 24-year-old  minor league third b",4214,1,2215,0,'',9523,0,'',0,0,'',0,0,'',0,0,'',0,21,3525,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2019-7-12","The <Ft. Worth Dingos:team#27> trade 27-year-old second baseman <Elvis Hill:player#1009> to the <Oklahoma City Eagles:team#24> for 32-year-old starting pitcher <Miguel Rodriguez:player#1926>.",4215,27,1009,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,24,1926,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2019-7-15","The <Newport News Donkeys:team#28> trade 30-year-old starting pitcher <Chase Martinez:player#2447> to the <El Paso Spinners:team#26> for 22-year-old  minor league catcher <Aatos Iisalo:player#3079>, 23-year-old center fielder <Fidelio Capobianco:player#30",4266,28,2447,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,26,3079,0,'',3084,0,'',8844,0,'',0,0,'',0,0,'',0
"2019-7-19","The <Oklahoma City Eagles:team#24> trade 28-year-old catcher <Wen Wu:player#1318>, 22-year-old  minor league second baseman <Mike Kats:player#3472> and 19-year-old  minor league second baseman <Mike Collins:player#6463> to the <Albuquerque Underdogs:team#",4287,24,1318,0,'',3472,0,'',6463,0,'',0,0,'',0,0,'',0,11,1744,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2019-7-22","The <San Francisco Revolution:team#5> trade 29-year-old shortstop <Josh Davis:player#1394> to the <Seattle Crusaders:team#23> for 29-year-old reliever <James George:player#687> and 23-year-old  minor league reliever <Dave Sanderson:player#8776>.",4332,5,1394,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,23,687,0,'',8776,0,'',0,0,'',0,0,'',0,0,'',0
"2019-7-24","The <Omaha Rangers:team#10> trade 27-year-old third baseman <Steve Czajkowski:player#242> and 23-year-old reliever <Jon Bryson:player#229> to the <New Orleans Mavericks:team#22> for 26-year-old starting pitcher <Jose Garcia:player#949>.",4340,10,242,0,'',229,0,'',0,0,'',0,0,'',0,0,'',0,22,949,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2019-7-26","The <Columbus Americans:team#21> trade 32-year-old first baseman <Mark Karpowich:player#1140> and 21-year-old  minor league starting pitcher <Leonardo Perez:player#9523> to the <New Orleans Mavericks:team#22> for 23-year-old  minor league second baseman <",4350,21,1140,0,'',9523,0,'',0,0,'',0,0,'',0,0,'',0,22,9317,0,'',9016,0,'',2927,0,'',0,0,'',0,0,'',0
"2019-7-27","The <Tucson Ocelots:team#14> trade 24-year-old  minor league catcher <Marco Flores:player#2430> to the <Long Beach Horsemen:team#3> for 32-year-old  minor league starting pitcher <Gabe Davis:player#1775>.",-1,14,2430,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,3,1775,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2019-7-28","The <Houston Hawks:team#2> trade 38-year-old first baseman <Tommy Fraser:player#735> to the <Philadelphia Sabres:team#13> for 33-year-old second baseman <Mario Montalvo:player#31>.",4363,2,735,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,13,31,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2019-7-29","The <New Orleans Mavericks:team#22> trade 23-year-old  minor league shortstop <Juan Mendoza:player#9413> to the <Sacramento Predators:team#29> for 29-year-old  minor league reliever <Pat McErlean:player#1227>.",-1,22,9413,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,29,1227,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2019-7-29","The <Oklahoma City Eagles:team#24> trade 26-year-old left fielder <John Villeda:player#923> to the <Grand Rapids Prairie Thunder:team#30> for 20-year-old  minor league left fielder <Lyle McKeown:player#8641> and 21-year-old  minor league third baseman <Bi",4396,24,923,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,30,8641,0,'',3291,0,'',0,0,'',0,0,'',0,0,'',0
"2019-7-30","The <Fresno Bees:team#6> trade 27-year-old third baseman <Jarrod DiPlacido:player#1331> to the <Denver Bucs:team#9> for 37-year-old reliever <Alex Chacon:player#993> and 23-year-old reliever <Pat Liermann:player#1855>.",4405,6,1331,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,9,993,0,'',1855,0,'',0,0,'',0,0,'',0,0,'',0
"2019-9-7","The <Newport News Donkeys:team#28> trade 37-year-old right fielder <Mike Stout:player#654> to the <Ft. Worth Dingos:team#27> for 23-year-old  minor league reliever <Kenny Sanders:player#2116> and 19-year-old  minor league reliever <Jason Power:player#3546",4784,28,654,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,27,2116,0,'',3546,0,'',0,0,'',0,0,'',0,0,'',0
"2019-11-7","The <Albuquerque Underdogs:team#11> trade 27-year-old shortstop <Sean Lawson:player#1758> to the <Las Vegas Privateers:team#1> for 26-year-old reliever <Danny Dunmeyer:player#1360> and 20-year-old  minor league shortstop <Lee Cruz:player#5131>.",5097,11,1758,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,1,1360,0,'',5131,0,'',0,0,'',0,0,'',0,0,'',0
"2019-12-6","The <Phoenix Cowboys:team#20> trade 28-year-old third baseman <Luis Perez:player#1917> and $110,000 in cash to the <San Francisco Revolution:team#5> for 28-year-old starting pitcher <Holden Long:player#1387> and 24-year-old reliever <Juan Cora:player#3257",5173,20,1917,0,'',0,0,'',0,0,'',0,0,'',0,0,'',110000,5,1387,0,'',3257,0,'',0,0,'',0,0,'',0,0,'',0
"2019-12-8","The <Philadelphia Sabres:team#13> trade 26-year-old second baseman <Cody Harman:player#16> to the <Mesa Sluggers:team#25> for 31-year-old first baseman <Tim Hanson:player#555> and 23-year-old  minor league catcher <Amir Doyle:player#1139>.",5178,13,16,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,25,555,0,'',1139,0,'',0,0,'',0,0,'',0,0,'',0
"2019-12-15","The <Dallas Purple Aces:team#7> trade 26-year-old starting pitcher <Greg Saur:player#271> to the <Cleveland White Knights:team#15> for 18-year-old  minor league center fielder <Robbie Martinez:player#10380>, 20-year-old  minor league left fielder <Eric Da",5195,7,271,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,15,10380,0,'',7169,0,'',10973,0,'',0,0,'',0,0,'',0
"2019-12-16","The <Fresno Bees:team#6> trade 33-year-old left fielder <Brian Clark:player#1017> and $1,880,000 in cash to the <Columbus Americans:team#21> for 24-year-old  minor league left fielder <Joe Harmon:player#9016>.",5210,6,1017,0,'',0,0,'',0,0,'',0,0,'',0,0,'',1880000,21,9016,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2019-12-18","The <Oklahoma City Eagles:team#24> trade 31-year-old catcher <Jerry Guerrero:player#1048> to the <Las Vegas Privateers:team#1> for 24-year-old  minor league reliever <Pat Miller:player#2217>, 20-year-old  minor league second baseman <Jason Holmes:player#4",5213,24,1048,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,1,2217,0,'',470,0,'',1355,0,'',0,0,'',0,0,'',0
"2019-12-18","The <Dallas Purple Aces:team#7> trade 30-year-old reliever <Pete Cummins:player#1591> and 20-year-old  minor league catcher <Dante Mitchell:player#7784> to the <San Jose Cannoneers:team#17> for 21-year-old  minor league first baseman <Danny Ross:player#94",5214,7,1591,0,'',7784,0,'',0,0,'',0,0,'',0,0,'',0,17,9410,0,'',4492,0,'',3666,0,'',0,0,'',0,0,'',0
"2019-12-19","The <Miami Badlanders:team#16> trade 30-year-old starting pitcher <Mike Gilbert:player#186> and $3,600,000 in cash to the <Mesa Sluggers:team#25> for 26-year-old second baseman <Felix Torrigiano:player#1141> and 24-year-old  minor league closer <Jake Blan",5218,16,186,0,'',0,0,'',0,0,'',0,0,'',0,0,'',3600000,25,1141,0,'',9279,0,'',0,0,'',0,0,'',0,0,'',0
"2019-12-21","The <Long Beach Horsemen:team#3> trade 27-year-old closer <Brad Mitchel:player#552> and $300,000 in cash to the <Memphis Black Knights:team#4> for 23-year-old  minor league starting pitcher <Ryan Drew:player#1667> and 18-year-old  minor league second base",5221,3,552,0,'',0,0,'',0,0,'',0,0,'',0,0,'',300000,4,1667,0,'',11018,0,'',0,0,'',0,0,'',0,0,'',0
"2019-12-27","The <Dallas Purple Aces:team#7> trade 36-year-old right fielder <Clint Hochman:player#745> to the <Newport News Donkeys:team#28> for 23-year-old starting pitcher <Andy Frederick:player#2450> and 21-year-old  minor league shortstop <Zhang-sung Lan:player#3",5235,7,745,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,28,2450,0,'',3995,0,'',0,0,'',0,0,'',0,0,'',0
"2020-1-3","The <Mesa Sluggers:team#25> trade 30-year-old starting pitcher <Mark Pierson:player#1128> to the <Tucson Ocelots:team#14> for 24-year-old reliever <Pierre Vissers:player#3181> and 23-year-old  minor league starting pitcher <Dallas Guarneri:player#3227>.",4,25,1128,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,14,3181,0,'',3227,0,'',0,0,'',0,0,'',0,0,'',0
"2020-1-13","The <Oklahoma City Eagles:team#24> trade 27-year-old reliever <R.J. Cabezas:player#2296> and 23-year-old  minor league third baseman <Chad Page:player#9362> to the <Albuquerque Underdogs:team#11> for 24-year-old  minor league starting pitcher <Collin Bain",32,24,2296,0,'',9362,0,'',0,0,'',0,0,'',0,0,'',0,11,1742,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-1-14","The <Memphis Black Knights:team#4> trade 35-year-old right fielder <Steve McCoy:player#159> and 22-year-old  minor league center fielder <Paul Balkovec:player#3011> to the <Las Vegas Privateers:team#1> for 33-year-old third baseman <Evan Bird:player#481>.",34,4,159,0,'',3011,0,'',0,0,'',0,0,'',0,0,'',0,1,481,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-1-14","The <Dallas Purple Aces:team#7> trade 30-year-old reliever <Carlos Garcia:player#1594>, 19-year-old  minor league catcher <Jeremy Hurwitz:player#6884> and $1,480,000 in cash to the <Phoenix Cowboys:team#20> for 23-year-old  minor league second baseman <Ni",35,7,1594,0,'',6884,0,'',0,0,'',0,0,'',0,0,'',1480000,20,9192,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-1-27","The <Oklahoma City Eagles:team#24> trade 37-year-old right fielder <Alastair Strong:player#1058> to the <Sacramento Predators:team#29> for 20-year-old  minor league left fielder <Tony Cantu:player#6366> and 23-year-old  minor league closer <Alvaro Rodrigu",57,24,1058,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,29,6366,0,'',9481,0,'',0,0,'',0,0,'',0,0,'',0
"2020-2-15","The <Oklahoma City Eagles:team#24> trade 25-year-old shortstop <Sean Smith:player#1942> and 23-year-old catcher <Chris Munoz:player#1049> to the <Mesa Sluggers:team#25> for 29-year-old starting pitcher <Ross Mattivi:player#2035>.",82,24,1942,0,'',1049,0,'',0,0,'',0,0,'',0,0,'',0,25,2035,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-2-29","The <Memphis Black Knights:team#4> trade 23-year-old  minor league shortstop <Chris Rush:player#3786> and 20-year-old  minor league left fielder <Tiberiu Nisipeanu:player#6941> to the <Long Beach Horsemen:team#3> for 27-year-old  minor league reliever <Ed",-1,4,3786,0,'',6941,0,'',0,0,'',0,0,'',0,0,'',0,3,2687,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-3-14","The <San Francisco Revolution:team#5> trade 31-year-old starting pitcher <Gustavo Sandoval:player#857> to the <Memphis Black Knights:team#4> for 25-year-old shortstop <David Rodriguez:player#3008> and 23-year-old  minor league starting pitcher <Natik Chkh",131,5,857,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,4,3008,0,'',3777,0,'',0,0,'',0,0,'',0,0,'',0
"2020-4-1","The <Philadelphia Sabres:team#13> trade 28-year-old first baseman <Alex Abril:player#28> to the <Omaha Rangers:team#10> for 24-year-old  minor league shortstop <Brandon Williams:player#3318>.",165,13,28,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,10,3318,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-5-13","The <Ft. Worth Dingos:team#27> trade 26-year-old center fielder <Bernie Pauly:player#1012> to the <San Jose Cannoneers:team#17> for 35-year-old starting pitcher <Craig Brown:player#722> and 23-year-old  minor league second baseman <David Moore:player#9068",905,27,1012,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,17,722,0,'',9068,0,'',0,0,'',0,0,'',0,0,'',0
"2020-5-30","The <San Francisco Revolution:team#5> trade 30-year-old reliever <Ben Herrmann:player#1388> and 20-year-old  minor league center fielder <Joe Kenney:player#2907> to the <Mesa Sluggers:team#25> for 24-year-old  minor league third baseman <Jose Villarreal:p",1143,5,1388,0,'',2907,0,'',0,0,'',0,0,'',0,0,'',0,25,3191,0,'',8801,0,'',0,0,'',0,0,'',0,0,'',0
"2020-6-9","The <Columbus Americans:team#21> trade 33-year-old second baseman <Carlos Hernandez:player#830> to the <Long Beach Horsemen:team#3> for 30-year-old reliever <Ken Robinson:player#582> and 23-year-old reliever <Jonathan Chavez:player#3328>.",1239,21,830,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,3,582,0,'',3328,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-2","The <Fresno Bees:team#6> trade 23-year-old  minor league catcher <Jaden Robinson:player#9258> and 21-year-old  minor league left fielder <Brent Williamson:player#113> to the <Charlotte Mercenaries:team#19> for 25-year-old  minor league starting pitcher <R",-1,6,9258,0,'',113,0,'',0,0,'',0,0,'',0,0,'',0,19,1559,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-2","The <Albuquerque Underdogs:team#11> trade 29-year-old reliever <Michael Madrigal:player#534> to the <San Francisco Revolution:team#5> for 21-year-old  minor league center fielder <Noah Cyr:player#4915> and 20-year-old  minor league reliever <Rodolfo Perez",1420,11,534,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,5,4915,0,'',6581,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-4","The <El Paso Spinners:team#26> trade 24-year-old  minor league right fielder <Justin MacLaren:player#9341> to the <Jacksonville Swarm:team#12> for 31-year-old  minor league reliever <Justin Shaver:player#1953>.",-1,26,9341,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,12,1953,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-5","The <San Francisco Revolution:team#5> trade 23-year-old  minor league shortstop <Jayden Bryant:player#647> to the <San Jose Cannoneers:team#17> for 27-year-old  minor league reliever <Takatsugu Katayama:player#2600>.",-1,5,647,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,17,2600,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-5","The <Albuquerque Underdogs:team#11> trade 30-year-old shortstop <Bobby Lee:player#378> and 21-year-old  minor league left fielder <Roy Skrocki:player#7516> to the <Milwaukee Sundevils:team#18> for 20-year-old  minor league right fielder <Austin Overholt:p",1441,11,378,0,'',7516,0,'',0,0,'',0,0,'',0,0,'',0,18,6166,0,'',2986,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-7","The <Albuquerque Underdogs:team#11> trade 40-year-old left fielder <Marco Moreira:player#385> and $3,880,000 in cash to the <Sacramento Predators:team#29> for 24-year-old  minor league reliever <Matt Wilczek:player#2395> and 23-year-old  minor league righ",1482,11,385,0,'',0,0,'',0,0,'',0,0,'',0,0,'',3880000,29,2395,0,'',2415,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-8","The <Dallas Purple Aces:team#7> trade 41-year-old closer <J.R. McAllister:player#776> and 19-year-old  minor league starting pitcher <Corey Chesney:player#12064> to the <Las Vegas Privateers:team#1> for 23-year-old  minor league left fielder <Danny Brockl",1494,7,776,0,'',12064,0,'',0,0,'',0,0,'',0,0,'',0,1,4492,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-10","The <Oklahoma City Eagles:team#24> trade 23-year-old  minor league center fielder <Brian Pedigo:player#1428> to the <San Diego Yaks:team#8> for 30-year-old  minor league reliever <Chase Evans:player#1643>.",-1,24,1428,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,8,1643,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-12","The <Fresno Bees:team#6> trade 36-year-old second baseman <Jonathan Renner:player#76> to the <San Francisco Revolution:team#5> for 29-year-old left fielder <Henry Hernandez:player#336>.",1514,6,76,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,5,336,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-15","The <Mesa Sluggers:team#25> trade 29-year-old reliever <Bobby Gonzales:player#1170> and 19-year-old  minor league second baseman <Phil Rainbolt:player#6611> to the <Miami Badlanders:team#16> for 20-year-old  minor league starting pitcher <Stephen Clark:pl",1557,25,1170,0,'',6611,0,'',0,0,'',0,0,'',0,0,'',0,16,4005,0,'',2679,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-16","The <Mesa Sluggers:team#25> trade 37-year-old reliever <Ian Quiroz:player#79> to the <El Paso Spinners:team#26> for 20-year-old  minor league reliever <Jacob Davis:player#6378>.",1561,25,79,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,26,6378,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-16","The <Memphis Black Knights:team#4> trade 30-year-old reliever <Ismael Castaneda:player#1178> and 20-year-old  minor league first baseman <Tony Cano:player#8270> to the <Houston Hawks:team#2> for 24-year-old  minor league closer <Dante Espinoza:player#3069",1562,4,1178,0,'',8270,0,'',0,0,'',0,0,'',0,0,'',0,2,3069,0,'',9109,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-22","The <Philadelphia Sabres:team#13> trade 31-year-old left fielder <Jamie Wall:player#70> to the <Oklahoma City Eagles:team#24> for 25-year-old reliever <Collin Bainbridge:player#1742> and 24-year-old  minor league starting pitcher <Jimmy DiPalo:player#1925",1621,13,70,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,24,1742,0,'',0,0,'',1925,0,'',0,0,'',0,0,'',0
"2020-7-22","The <Newport News Donkeys:team#28> trade 24-year-old  minor league left fielder <Kyle Kerwin:player#1815> to the <Philadelphia Sabres:team#13> for 26-year-old  minor league starting pitcher <Ted Bernstein:player#2818>.",1622,28,1815,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,13,2818,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-22","The <Philadelphia Sabres:team#13> trade 30-year-old closer <Ali Cooke:player#10> to the <Oklahoma City Eagles:team#24> for 21-year-old  minor league left fielder <Trevor Graham:player#1060>, 18-year-old  minor league center fielder <Tony Martinez:player#9",1624,13,10,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,24,1060,0,'',9559,0,'',4934,0,'',0,0,'',0,0,'',0
"2020-7-24","The <Newport News Donkeys:team#28> trade 30-year-old third baseman <Jose Medina:player#290> to the <Phoenix Cowboys:team#20> for 24-year-old  minor league starting pitcher <Paul Hill:player#9357> and 20-year-old  minor league shortstop <Todd McConaghy:pla",1630,28,290,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,20,9357,0,'',7288,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-25","The <Houston Hawks:team#2> trade 26-year-old third baseman <David Britos:player#1835> to the <Ft. Worth Dingos:team#27> for 30-year-old  minor league reliever <Dan Stafford:player#262> and 24-year-old reliever <Alex Montero:player#11144>.",1637,2,1835,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,27,262,0,'',11144,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-26","The <Ft. Worth Dingos:team#27> trade 33-year-old starting pitcher <Miguel Rodriguez:player#1926> and 20-year-old  minor league second baseman <Larry Peacock:player#2122> to the <Jacksonville Swarm:team#12> for 22-year-old  minor league right fielder <Jose",1641,27,1926,0,'',2122,0,'',0,0,'',0,0,'',0,0,'',0,12,8914,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-26","The <Ft. Worth Dingos:team#27> trade 28-year-old left fielder <Franklin Gallegos:player#300> to the <Miami Badlanders:team#16> for 21-year-old  minor league starting pitcher <Eric Stone:player#732> and 24-year-old  minor league reliever <Luis Arriaga:play",1642,27,300,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,16,732,0,'',2765,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-27","The <Fresno Bees:team#6> trade 30-year-old right fielder <Ben Skarzynski:player#609> to the <San Jose Cannoneers:team#17> for 30-year-old starting pitcher <T.J. Hernon:player#9556>.",1677,6,609,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,17,9556,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-28","The <Fresno Bees:team#6> trade 29-year-old starting pitcher <Humberto Garcia:player#1164> to the <San Francisco Revolution:team#5> for 23-year-old  minor league reliever <Billy Tobin:player#4827> and 23-year-old  minor league starting pitcher <Justin Kitc",1684,6,1164,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,5,4827,0,'',10977,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-28","The <El Paso Spinners:team#26> trade 24-year-old second baseman <Mike Sawicki:player#1096> and 20-year-old  minor league right fielder <Richard Frisbie:player#6469> to the <Grand Rapids Prairie Thunder:team#30> for 29-year-old  minor league reliever <Serg",-1,26,1096,0,'',6469,0,'',0,0,'',0,0,'',0,0,'',0,30,1538,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0
"2020-7-28","The <Ft. Worth Dingos:team#27> trade 30-year-old first baseman <Yasugi Kudo:player#11134> to the <Mesa Sluggers:team#25> for 20-year-old  minor league starting pitcher <Adam Kelly:player#2658> and 20-year-old  minor league reliever <Jacob Davis:player#637",1685,27,11134,0,'',0,0,'',0,0,'',0,0,'',0,0,'',0,25,2658,0,'',6378,0,'',0,0,'',0,0,'',0,0,'',0
